zone_name,geometry,ccdd,nombdep,ccpp,nombprov,ccdi,nombdist,capital,ubigeo,idprov,codigo,cnt_ccpp,descripcio,poblacion,fecha,dat_pob,pobreza,internet_access,edad,tam,rmapshaperid
zona_214,"POLYGON ((-12.117746749332236 -76.98156011741263, -12.10996714635178 -76.98615403372368, -12.10996714635178 -76.99534186634581, -12.117746749332236 -76.99993578265686, -12.125526352312692 -76.99534186634581, -12.125526352312692 -76.98615403372368, -12.117746749332236 -76.98156011741263))",15,LIMA,1,LIMA,30,SAN BORJA,SAN FRANCISCO DE BORJA,150130,1501,150130,1,SAN BORJA,134317,2020,INEI,0.4499999999999999,80.2,80.0,85790,807
zona_214,"POLYGON ((-12.117746749332236 -76.98156011741263, -12.10996714635178 -76.98615403372368, -12.10996714635178 -76.99534186634581, -12.117746749332236 -76.99993578265686, -12.125526352312692 -76.99534186634581, -12.125526352312692 -76.98615403372368, -12.117746749332236 -76.98156011741263))",15,LIMA,1,LIMA,40,SANTIAGO DE SURCO,SANTIAGO DE SURCO,150140,1501,150140,1,SANTIAGO DE SURCO,410587,2020,INEI,1.2000000000000002,80.2,80.0,260272,226
zona_214,"POLYGON ((-12.117746749332236 -76.98156011741263, -12.10996714635178 -76.98615403372368, -12.10996714635178 -76.99534186634581, -12.117746749332236 -76.99993578265686, -12.125526352312692 -76.99534186634581, -12.125526352312692 -76.98615403372368, -12.117746749332236 -76.98156011741263))",15,LIMA,1,LIMA,41,SURQUILLO,SURQUILLO,150141,1501,150141,1,SURQUILLO,105715,2020,INEI,2.75,80.2,80.0,65962,166
zona_215,"POLYGON ((-12.125526352312693 -76.96777123024249, -12.117746749332237 -76.97236528052457, -12.117746749332237 -76.98155338108873, -12.125526352312693 -76.98614743137081, -12.13330595529315 -76.98155338108873, -12.13330595529315 -76.97236528052457, -12.125526352312693 -76.96777123024249))",15,LIMA,1,LIMA,33,SAN JUAN DE MIRAFLORES,CIUDAD DE DIOS,150133,1501,150133,1,SAN JUAN DE MIRAFLORES,421017,2020,INEI,15.2,80.2,80.0,229066,225
zona_215,"POLYGON ((-12.125526352312693 -76.96777123024249, -12.117746749332237 -76.97236528052457, -12.117746749332237 -76.98155338108873, -12.125526352312693 -76.98614743137081, -12.13330595529315 -76.98155338108873, -12.13330595529315 -76.97236528052457, -12.125526352312693 -76.96777123024249))",15,LIMA,1,LIMA,40,SANTIAGO DE SURCO,SANTIAGO DE SURCO,150140,1501,150140,1,SANTIAGO DE SURCO,410587,2020,INEI,1.2000000000000002,80.2,80.0,260272,226
zona_216,"POLYGON ((-12.117746749332236 -76.95398287895644, -12.10996714635178 -76.95857679526749, -12.10996714635178 -76.96776462788962, -12.117746749332236 -76.97235854420067, -12.125526352312692 -76.96776462788962, -12.125526352312692 -76.95857679526749, -12.117746749332236 -76.95398287895644))",15,LIMA,1,LIMA,33,SAN JUAN DE MIRAFLORES,CIUDAD DE DIOS,150133,1501,150133,1,SAN JUAN DE MIRAFLORES,421017,2020,INEI,15.2,80.2,80.0,229066,225
zona_216,"POLYGON ((-12.117746749332236 -76.95398287895644, -12.10996714635178 -76.95857679526749, -12.10996714635178 -76.96776462788962, -12.117746749332236 -76.97235854420067, -12.125526352312692 -76.96776462788962, -12.125526352312692 -76.95857679526749, -12.117746749332236 -76.95398287895644))",15,LIMA,1,LIMA,40,SANTIAGO DE SURCO,SANTIAGO DE SURCO,150140,1501,150140,1,SANTIAGO DE SURCO,410587,2020,INEI,1.2000000000000002,80.2,80.0,260272,226
zona_217,"POLYGON ((-12.125526352312693 -76.9401939917863, -12.117746749332237 -76.94478804206838, -12.117746749332237 -76.95397614263254, -12.125526352312693 -76.95857019291462, -12.13330595529315 -76.95397614263254, -12.13330595529315 -76.94478804206838, -12.125526352312693 -76.9401939917863))",15,LIMA,1,LIMA,14,LA MOLINA,LA MOLINA,150114,1501,150114,1,LA MOLINA,166442,2020,INEI,1.15,80.2,80.0,105562,872
zona_217,"POLYGON ((-12.125526352312693 -76.9401939917863, -12.117746749332237 -76.94478804206838, -12.117746749332237 -76.95397614263254, -12.125526352312693 -76.95857019291462, -12.13330595529315 -76.95397614263254, -12.13330595529315 -76.94478804206838, -12.125526352312693 -76.9401939917863))",15,LIMA,1,LIMA,33,SAN JUAN DE MIRAFLORES,CIUDAD DE DIOS,150133,1501,150133,1,SAN JUAN DE MIRAFLORES,421017,2020,INEI,15.2,80.2,80.0,229066,225
zona_217,"POLYGON ((-12.125526352312693 -76.9401939917863, -12.117746749332237 -76.94478804206838, -12.117746749332237 -76.95397614263254, -12.125526352312693 -76.95857019291462, -12.13330595529315 -76.95397614263254, -12.13330595529315 -76.94478804206838, -12.125526352312693 -76.9401939917863))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_218,"POLYGON ((-12.117746749332236 -76.92640564050025, -12.10996714635178 -76.9309995568113, -12.10996714635178 -76.94018738943343, -12.117746749332236 -76.94478130574448, -12.125526352312692 -76.94018738943343, -12.125526352312692 -76.9309995568113, -12.117746749332236 -76.92640564050025))",15,LIMA,1,LIMA,14,LA MOLINA,LA MOLINA,150114,1501,150114,1,LA MOLINA,166442,2020,INEI,1.15,80.2,80.0,105562,872
zona_218,"POLYGON ((-12.117746749332236 -76.92640564050025, -12.10996714635178 -76.9309995568113, -12.10996714635178 -76.94018738943343, -12.117746749332236 -76.94478130574448, -12.125526352312692 -76.94018738943343, -12.125526352312692 -76.9309995568113, -12.117746749332236 -76.92640564050025))",15,LIMA,1,LIMA,33,SAN JUAN DE MIRAFLORES,CIUDAD DE DIOS,150133,1501,150133,1,SAN JUAN DE MIRAFLORES,421017,2020,INEI,15.2,80.2,80.0,229066,225
zona_218,"POLYGON ((-12.117746749332236 -76.92640564050025, -12.10996714635178 -76.9309995568113, -12.10996714635178 -76.94018738943343, -12.117746749332236 -76.94478130574448, -12.125526352312692 -76.94018738943343, -12.125526352312692 -76.9309995568113, -12.117746749332236 -76.92640564050025))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_219,"POLYGON ((-12.125526352312693 -76.91261675333011, -12.117746749332237 -76.91721080361219, -12.117746749332237 -76.92639890417635, -12.125526352312693 -76.93099295445843, -12.13330595529315 -76.92639890417635, -12.13330595529315 -76.91721080361219, -12.125526352312693 -76.91261675333011))",15,LIMA,1,LIMA,14,LA MOLINA,LA MOLINA,150114,1501,150114,1,LA MOLINA,166442,2020,INEI,1.15,80.2,80.0,105562,872
zona_219,"POLYGON ((-12.125526352312693 -76.91261675333011, -12.117746749332237 -76.91721080361219, -12.117746749332237 -76.92639890417635, -12.125526352312693 -76.93099295445843, -12.13330595529315 -76.92639890417635, -12.13330595529315 -76.91721080361219, -12.125526352312693 -76.91261675333011))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_220,"POLYGON ((-12.117746749332236 -76.89882840204405, -12.10996714635178 -76.9034223183551, -12.10996714635178 -76.91261015097723, -12.117746749332236 -76.91720406728828, -12.125526352312692 -76.91261015097723, -12.125526352312692 -76.9034223183551, -12.117746749332236 -76.89882840204405))",15,LIMA,1,LIMA,14,LA MOLINA,LA MOLINA,150114,1501,150114,1,LA MOLINA,166442,2020,INEI,1.15,80.2,80.0,105562,872
zona_220,"POLYGON ((-12.117746749332236 -76.89882840204405, -12.10996714635178 -76.9034223183551, -12.10996714635178 -76.91261015097723, -12.117746749332236 -76.91720406728828, -12.125526352312692 -76.91261015097723, -12.125526352312692 -76.9034223183551, -12.117746749332236 -76.89882840204405))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_220,"POLYGON ((-12.117746749332236 -76.89882840204405, -12.10996714635178 -76.9034223183551, -12.10996714635178 -76.91261015097723, -12.117746749332236 -76.91720406728828, -12.125526352312692 -76.91261015097723, -12.125526352312692 -76.9034223183551, -12.117746749332236 -76.89882840204405))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_221,"POLYGON ((-12.125526352312693 -76.88503951487391, -12.117746749332237 -76.88963356515599, -12.117746749332237 -76.89882166572015, -12.125526352312693 -76.90341571600223, -12.13330595529315 -76.89882166572015, -12.13330595529315 -76.88963356515599, -12.125526352312693 -76.88503951487391))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_222,"POLYGON ((-12.117746749332236 -76.87125116358786, -12.10996714635178 -76.87584507989891, -12.10996714635178 -76.88503291252104, -12.117746749332236 -76.88962682883209, -12.125526352312692 -76.88503291252104, -12.125526352312692 -76.87584507989891, -12.117746749332236 -76.87125116358786))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_223,"POLYGON ((-12.125526352312693 -76.85746227641772, -12.117746749332237 -76.8620563266998, -12.117746749332237 -76.87124442726396, -12.125526352312693 -76.87583847754604, -12.13330595529315 -76.87124442726396, -12.13330595529315 -76.8620563266998, -12.125526352312693 -76.85746227641772))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_224,"POLYGON ((-12.117746749332236 -76.84367392513167, -12.10996714635178 -76.84826784144272, -12.10996714635178 -76.85745567406485, -12.117746749332236 -76.8620495903759, -12.125526352312692 -76.85745567406485, -12.125526352312692 -76.84826784144272, -12.117746749332236 -76.84367392513167))",15,LIMA,1,LIMA,9,CIENEGUILLA,CIENEGUILLA,150109,1501,150109,8,CIENEGUILLA,36780,2020,INEI,17.55,80.2,80.0,19457,1506
zona_224,"POLYGON ((-12.117746749332236 -76.84367392513167, -12.10996714635178 -76.84826784144272, -12.10996714635178 -76.85745567406485, -12.117746749332236 -76.8620495903759, -12.125526352312692 -76.85745567406485, -12.125526352312692 -76.84826784144272, -12.117746749332236 -76.84367392513167))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_225,"POLYGON ((-12.125526352312693 -76.82988503796153, -12.117746749332237 -76.83447908824361, -12.117746749332237 -76.84366718880777, -12.125526352312693 -76.84826123908985, -12.13330595529315 -76.84366718880777, -12.13330595529315 -76.83447908824361, -12.125526352312693 -76.82988503796153))",15,LIMA,1,LIMA,9,CIENEGUILLA,CIENEGUILLA,150109,1501,150109,8,CIENEGUILLA,36780,2020,INEI,17.55,80.2,80.0,19457,1506
zona_225,"POLYGON ((-12.125526352312693 -76.82988503796153, -12.117746749332237 -76.83447908824361, -12.117746749332237 -76.84366718880777, -12.125526352312693 -76.84826123908985, -12.13330595529315 -76.84366718880777, -12.13330595529315 -76.83447908824361, -12.125526352312693 -76.82988503796153))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_233,"POLYGON ((-12.102187543371324 -77.06429236811029, -12.094407940390868 -77.0688860167568, -12.094407940390868 -77.07807331404985, -12.102187543371324 -77.08266696269636, -12.10996714635178 -77.07807331404985, -12.10996714635178 -77.0688860167568, -12.102187543371324 -77.06429236811029))",15,LIMA,1,LIMA,20,MAGDALENA DEL MAR,MAGDALENA DEL MAR,150120,1501,150120,1,MAGDALENA DEL MAR,67156,2020,INEI,0.75,80.2,80.0,42765,163
zona_233,"POLYGON ((-12.102187543371324 -77.06429236811029, -12.094407940390868 -77.0688860167568, -12.094407940390868 -77.07807331404985, -12.102187543371324 -77.08266696269636, -12.10996714635178 -77.07807331404985, -12.10996714635178 -77.0688860167568, -12.102187543371324 -77.06429236811029))",15,LIMA,1,LIMA,36,SAN MIGUEL,SAN MIGUEL,150136,1501,150136,1,SAN MIGUEL,175411,2020,INEI,1.55,80.2,80.0,110800,808
zona_234,"POLYGON ((-12.10996714635178 -77.05050348131014, -12.102187543371324 -77.05509726374268, -12.102187543371324 -77.06428482860778, -12.10996714635178 -77.06887861104032, -12.117746749332236 -77.06428482860778, -12.117746749332236 -77.05509726374268, -12.10996714635178 -77.05050348131014))",15,LIMA,1,LIMA,20,MAGDALENA DEL MAR,MAGDALENA DEL MAR,150120,1501,150120,1,MAGDALENA DEL MAR,67156,2020,INEI,0.75,80.2,80.0,42765,163
zona_234,"POLYGON ((-12.10996714635178 -77.05050348131014, -12.102187543371324 -77.05509726374268, -12.102187543371324 -77.06428482860778, -12.10996714635178 -77.06887861104032, -12.117746749332236 -77.06428482860778, -12.117746749332236 -77.05509726374268, -12.10996714635178 -77.05050348131014))",15,LIMA,1,LIMA,22,MIRAFLORES,MIRAFLORES,150122,1501,150122,1,MIRAFLORES,114188,2020,INEI,0.1,80.2,80.0,73190,162
zona_234,"POLYGON ((-12.10996714635178 -77.05050348131014, -12.102187543371324 -77.05509726374268, -12.102187543371324 -77.06428482860778, -12.10996714635178 -77.06887861104032, -12.117746749332236 -77.06428482860778, -12.117746749332236 -77.05509726374268, -12.10996714635178 -77.05050348131014))",15,LIMA,1,LIMA,31,SAN ISIDRO,SAN ISIDRO,150131,1501,150131,1,SAN ISIDRO,72942,2020,INEI,0.05,80.2,80.0,46777,811
zona_235,"POLYGON ((-12.102187543371324 -77.0367151296541, -12.094407940390868 -77.04130877830062, -12.094407940390868 -77.05049607559366, -12.102187543371324 -77.05508972424018, -12.10996714635178 -77.05049607559366, -12.10996714635178 -77.04130877830062, -12.102187543371324 -77.0367151296541))",15,LIMA,1,LIMA,31,SAN ISIDRO,SAN ISIDRO,150131,1501,150131,1,SAN ISIDRO,72942,2020,INEI,0.05,80.2,80.0,46777,811
zona_236,"POLYGON ((-12.10996714635178 -77.02292624285396, -12.102187543371324 -77.02752002528649, -12.102187543371324 -77.0367075901516, -12.10996714635178 -77.04130137258413, -12.117746749332236 -77.0367075901516, -12.117746749332236 -77.02752002528649, -12.10996714635178 -77.02292624285396))",15,LIMA,1,LIMA,22,MIRAFLORES,MIRAFLORES,150122,1501,150122,1,MIRAFLORES,114188,2020,INEI,0.1,80.2,80.0,73190,162
zona_236,"POLYGON ((-12.10996714635178 -77.02292624285396, -12.102187543371324 -77.02752002528649, -12.102187543371324 -77.0367075901516, -12.10996714635178 -77.04130137258413, -12.117746749332236 -77.0367075901516, -12.117746749332236 -77.02752002528649, -12.10996714635178 -77.02292624285396))",15,LIMA,1,LIMA,31,SAN ISIDRO,SAN ISIDRO,150131,1501,150131,1,SAN ISIDRO,72942,2020,INEI,0.05,80.2,80.0,46777,811
zona_236,"POLYGON ((-12.10996714635178 -77.02292624285396, -12.102187543371324 -77.02752002528649, -12.102187543371324 -77.0367075901516, -12.10996714635178 -77.04130137258413, -12.117746749332236 -77.0367075901516, -12.117746749332236 -77.02752002528649, -12.10996714635178 -77.02292624285396))",15,LIMA,1,LIMA,41,SURQUILLO,SURQUILLO,150141,1501,150141,1,SURQUILLO,105715,2020,INEI,2.75,80.2,80.0,65962,166
zona_237,"POLYGON ((-12.102187543371324 -77.0091378911979, -12.094407940390868 -77.01373153984441, -12.094407940390868 -77.02291883713745, -12.102187543371324 -77.02751248578397, -12.10996714635178 -77.02291883713745, -12.10996714635178 -77.01373153984441, -12.102187543371324 -77.0091378911979))",15,LIMA,1,LIMA,30,SAN BORJA,SAN FRANCISCO DE BORJA,150130,1501,150130,1,SAN BORJA,134317,2020,INEI,0.4499999999999999,80.2,80.0,85790,807
zona_237,"POLYGON ((-12.102187543371324 -77.0091378911979, -12.094407940390868 -77.01373153984441, -12.094407940390868 -77.02291883713745, -12.102187543371324 -77.02751248578397, -12.10996714635178 -77.02291883713745, -12.10996714635178 -77.01373153984441, -12.102187543371324 -77.0091378911979))",15,LIMA,1,LIMA,31,SAN ISIDRO,SAN ISIDRO,150131,1501,150131,1,SAN ISIDRO,72942,2020,INEI,0.05,80.2,80.0,46777,811
zona_237,"POLYGON ((-12.102187543371324 -77.0091378911979, -12.094407940390868 -77.01373153984441, -12.094407940390868 -77.02291883713745, -12.102187543371324 -77.02751248578397, -12.10996714635178 -77.02291883713745, -12.10996714635178 -77.01373153984441, -12.102187543371324 -77.0091378911979))",15,LIMA,1,LIMA,41,SURQUILLO,SURQUILLO,150141,1501,150141,1,SURQUILLO,105715,2020,INEI,2.75,80.2,80.0,65962,166
zona_238,"POLYGON ((-12.10996714635178 -76.99534900439775, -12.102187543371324 -76.99994278683029, -12.102187543371324 -77.00913035169539, -12.10996714635178 -77.01372413412793, -12.117746749332236 -77.00913035169539, -12.117746749332236 -76.99994278683029, -12.10996714635178 -76.99534900439775))",15,LIMA,1,LIMA,30,SAN BORJA,SAN FRANCISCO DE BORJA,150130,1501,150130,1,SAN BORJA,134317,2020,INEI,0.4499999999999999,80.2,80.0,85790,807
zona_238,"POLYGON ((-12.10996714635178 -76.99534900439775, -12.102187543371324 -76.99994278683029, -12.102187543371324 -77.00913035169539, -12.10996714635178 -77.01372413412793, -12.117746749332236 -77.00913035169539, -12.117746749332236 -76.99994278683029, -12.10996714635178 -76.99534900439775))",15,LIMA,1,LIMA,31,SAN ISIDRO,SAN ISIDRO,150131,1501,150131,1,SAN ISIDRO,72942,2020,INEI,0.05,80.2,80.0,46777,811
zona_238,"POLYGON ((-12.10996714635178 -76.99534900439775, -12.102187543371324 -76.99994278683029, -12.102187543371324 -77.00913035169539, -12.10996714635178 -77.01372413412793, -12.117746749332236 -77.00913035169539, -12.117746749332236 -76.99994278683029, -12.10996714635178 -76.99534900439775))",15,LIMA,1,LIMA,41,SURQUILLO,SURQUILLO,150141,1501,150141,1,SURQUILLO,105715,2020,INEI,2.75,80.2,80.0,65962,166
zona_239,"POLYGON ((-12.102187543371324 -76.9815606527417, -12.094407940390868 -76.98615430138823, -12.094407940390868 -76.99534159868126, -12.102187543371324 -76.99993524732778, -12.10996714635178 -76.99534159868126, -12.10996714635178 -76.98615430138823, -12.102187543371324 -76.9815606527417))",15,LIMA,1,LIMA,30,SAN BORJA,SAN FRANCISCO DE BORJA,150130,1501,150130,1,SAN BORJA,134317,2020,INEI,0.4499999999999999,80.2,80.0,85790,807
zona_240,"POLYGON ((-12.10996714635178 -76.96777176594156, -12.102187543371324 -76.9723655483741, -12.102187543371324 -76.9815531132392, -12.10996714635178 -76.98614689567174, -12.117746749332236 -76.9815531132392, -12.117746749332236 -76.9723655483741, -12.10996714635178 -76.96777176594156))",15,LIMA,1,LIMA,30,SAN BORJA,SAN FRANCISCO DE BORJA,150130,1501,150130,1,SAN BORJA,134317,2020,INEI,0.4499999999999999,80.2,80.0,85790,807
zona_240,"POLYGON ((-12.10996714635178 -76.96777176594156, -12.102187543371324 -76.9723655483741, -12.102187543371324 -76.9815531132392, -12.10996714635178 -76.98614689567174, -12.117746749332236 -76.9815531132392, -12.117746749332236 -76.9723655483741, -12.10996714635178 -76.96777176594156))",15,LIMA,1,LIMA,40,SANTIAGO DE SURCO,SANTIAGO DE SURCO,150140,1501,150140,1,SANTIAGO DE SURCO,410587,2020,INEI,1.2000000000000002,80.2,80.0,260272,226
zona_241,"POLYGON ((-12.102187543371324 -76.95398341428552, -12.094407940390868 -76.95857706293204, -12.094407940390868 -76.96776436022508, -12.102187543371324 -76.9723580088716, -12.10996714635178 -76.96776436022508, -12.10996714635178 -76.95857706293204, -12.102187543371324 -76.95398341428552))",15,LIMA,1,LIMA,14,LA MOLINA,LA MOLINA,150114,1501,150114,1,LA MOLINA,166442,2020,INEI,1.15,80.2,80.0,105562,872
zona_241,"POLYGON ((-12.102187543371324 -76.95398341428552, -12.094407940390868 -76.95857706293204, -12.094407940390868 -76.96776436022508, -12.102187543371324 -76.9723580088716, -12.10996714635178 -76.96776436022508, -12.10996714635178 -76.95857706293204, -12.102187543371324 -76.95398341428552))",15,LIMA,1,LIMA,40,SANTIAGO DE SURCO,SANTIAGO DE SURCO,150140,1501,150140,1,SANTIAGO DE SURCO,410587,2020,INEI,1.2000000000000002,80.2,80.0,260272,226
zona_242,"POLYGON ((-12.10996714635178 -76.94019452748537, -12.102187543371324 -76.94478830991791, -12.102187543371324 -76.95397587478301, -12.10996714635178 -76.95856965721555, -12.117746749332236 -76.95397587478301, -12.117746749332236 -76.94478830991791, -12.10996714635178 -76.94019452748537))",15,LIMA,1,LIMA,14,LA MOLINA,LA MOLINA,150114,1501,150114,1,LA MOLINA,166442,2020,INEI,1.15,80.2,80.0,105562,872
